id,species,examiner
883,Iris-virginica,Sobhan
884,Iris-virginica,Andrej
885,Iris-virginica,Ahmad
886,Iris-virginica,Matteo
887,Iris-virginica,Sobhan
888,Iris-virginica,Andrej
889,Iris-virginica,Ahmad
890,Iris-virginica,Matteo
891,Iris-virginica,Sobhan
892,Iris-virginica,Andrej
893,Iris-virginica,Ahmad
894,Iris-virginica,Matteo
895,Iris-virginica,Sobhan
896,Iris-virginica,Andrej
897,Iris-virginica,Ahmad
898,Iris-virginica,Matteo
899,Iris-virginica,Sobhan
900,Iris-virginica,Andrej
901,Iris-setosa,Sobhan
902,Iris-setosa,Andrej
903,Iris-setosa,Ahmad
904,Iris-setosa,Matteo
905,Iris-setosa,Sobhan
906,Iris-setosa,Andrej
907,Iris-setosa,Ahmad
908,Iris-setosa,Matteo
909,Iris-setosa,Sobhan
910,Iris-setosa,Andrej
911,Iris-setosa,Ahmad
912,Iris-setosa,Matteo
913,Iris-setosa,Sobhan
914,Iris-setosa,Andrej
915,Iris-setosa,Ahmad
916,Iris-setosa,Matteo
917,Iris-setosa,Sobhan
918,Iris-setosa,Andrej
919,Iris-setosa,Ahmad
920,Iris-setosa,Matteo
921,Iris-setosa,Sobhan
922,Iris-setosa,Andrej
923,Iris-setosa,Ahmad
924,Iris-setosa,Matteo
925,Iris-setosa,Sobhan
926,Iris-setosa,Andrej
927,Iris-setosa,Ahmad
928,Iris-setosa,Matteo
929,Iris-setosa,Sobhan
930,Iris-setosa,Andrej
931,Iris-setosa,Ahmad
932,Iris-setosa,Matteo
933,Iris-setosa,Sobhan
934,Iris-setosa,Andrej
935,Iris-setosa,Ahmad
936,Iris-setosa,Matteo
937,Iris-setosa,Sobhan
938,Iris-setosa,Andrej
939,Iris-setosa,Ahmad
940,Iris-setosa,Matteo
941,Iris-setosa,Sobhan
942,Iris-setosa,Andrej
943,Iris-setosa,Ahmad
944,Iris-setosa,Matteo
945,Iris-setosa,Sobhan
946,Iris-setosa,Andrej
947,Iris-setosa,Ahmad
948,Iris-setosa,Matteo
949,Iris-setosa,Sobhan
950,Iris-setosa,Andrej
951,Iris-versicolor,Ahmad
952,Iris-versicolor,Matteo
953,Iris-versicolor,Sobhan
954,Iris-versicolor,Andrej
955,Iris-versicolor,Ahmad
956,Iris-versicolor,Matteo
957,Iris-versicolor,Sobhan
958,Iris-versicolor,Andrej
959,Iris-versicolor,Ahmad
960,Iris-versicolor,Matteo
961,Iris-versicolor,Sobhan
962,Iris-versicolor,Andrej
963,Iris-versicolor,Ahmad
964,Iris-versicolor,Matteo
965,Iris-versicolor,Sobhan
966,Iris-versicolor,Andrej
967,Iris-versicolor,Ahmad
968,Iris-versicolor,Matteo
969,Iris-versicolor,Sobhan
970,Iris-versicolor,Andrej
971,Iris-versicolor,Ahmad
972,Iris-versicolor,Matteo
973,Iris-versicolor,Sobhan
974,Iris-versicolor,Andrej
975,Iris-versicolor,Ahmad
976,Iris-versicolor,Matteo
977,Iris-versicolor,Sobhan
978,Iris-versicolor,Andrej
979,Iris-versicolor,Ahmad
980,Iris-versicolor,Matteo
981,Iris-versicolor,Sobhan
982,Iris-versicolor,Andrej
983,Iris-versicolor,Ahmad
984,Iris-versicolor,Matteo
985,Iris-versicolor,Sobhan
986,Iris-versicolor,Andrej
987,Iris-versicolor,Ahmad
988,Iris-versicolor,Matteo
989,Iris-versicolor,Sobhan
990,Iris-versicolor,Andrej
991,Iris-versicolor,Ahmad
992,Iris-versicolor,Matteo
993,Iris-versicolor,Sobhan
994,Iris-versicolor,Andrej
995,Iris-versicolor,Ahmad
996,Iris-versicolor,Matteo
997,Iris-versicolor,Sobhan
998,Iris-versicolor,Andrej
999,Iris-versicolor,Ahmad
1000,Iris-versicolor,Matteo
1001,Iris-virginica,Sobhan
1002,Iris-virginica,Andrej
1003,Iris-virginica,Ahmad
1004,Iris-virginica,Matteo
1005,Iris-virginica,Sobhan
1006,Iris-virginica,Andrej
1007,Iris-virginica,Ahmad
1008,Iris-virginica,Matteo
1009,Iris-virginica,Sobhan
1010,Iris-virginica,Andrej
1011,Iris-virginica,Ahmad
1012,Iris-virginica,Matteo
1013,Iris-virginica,Sobhan
1014,Iris-virginica,Andrej
1015,Iris-virginica,Ahmad
1016,Iris-virginica,Matteo
1017,Iris-virginica,Sobhan
1018,Iris-virginica,Andrej
1019,Iris-virginica,Ahmad
1020,Iris-virginica,Matteo
1021,Iris-virginica,Sobhan
1022,Iris-virginica,Andrej
1023,Iris-virginica,Ahmad
1024,Iris-virginica,Matteo
1025,Iris-virginica,Sobhan
1026,Iris-virginica,Andrej
1027,Iris-virginica,Ahmad
1028,Iris-virginica,Matteo
1029,Iris-virginica,Sobhan
1030,Iris-virginica,Andrej
1031,Iris-virginica,Ahmad
1032,Iris-virginica,Matteo
1033,Iris-virginica,Sobhan
1034,Iris-virginica,Andrej
1035,Iris-virginica,Ahmad
1036,Iris-virginica,Matteo
1037,Iris-virginica,Sobhan
1038,Iris-virginica,Andrej
1039,Iris-virginica,Ahmad
1040,Iris-virginica,Matteo
1041,Iris-virginica,Sobhan
1042,Iris-virginica,Andrej
1043,Iris-virginica,Ahmad
1044,Iris-virginica,Matteo
1045,Iris-virginica,Sobhan
1046,Iris-virginica,Andrej
1047,Iris-virginica,Ahmad
1048,Iris-virginica,Matteo
1049,Iris-virginica,Sobhan
1050,Iris-virginica,Andrej
1051,Iris-setosa,Sobhan
1052,Iris-setosa,Andrej
1053,Iris-setosa,Ahmad
1054,Iris-setosa,Matteo
1055,Iris-setosa,Sobhan
1056,Iris-setosa,Andrej
1057,Iris-setosa,Ahmad
1058,Iris-setosa,Matteo
1059,Iris-setosa,Sobhan
1060,Iris-setosa,Andrej
1061,Iris-setosa,Ahmad
1062,Iris-setosa,Matteo
1063,Iris-setosa,Sobhan
1064,Iris-setosa,Andrej
1065,Iris-setosa,Ahmad
1066,Iris-setosa,Matteo
1067,Iris-setosa,Sobhan
1068,Iris-setosa,Andrej
1069,Iris-setosa,Ahmad
1070,Iris-setosa,Matteo
1071,Iris-setosa,Sobhan
1072,Iris-setosa,Andrej
1073,Iris-setosa,Ahmad
1074,Iris-setosa,Matteo
1075,Iris-setosa,Sobhan
1076,Iris-setosa,Andrej
1077,Iris-setosa,Ahmad
1078,Iris-setosa,Matteo
1079,Iris-setosa,Sobhan
1080,Iris-setosa,Andrej
1081,Iris-setosa,Ahmad
1082,Iris-setosa,Matteo
1083,Iris-setosa,Sobhan
1084,Iris-setosa,Andrej
1085,Iris-setosa,Ahmad
1086,Iris-setosa,Matteo
1087,Iris-setosa,Sobhan
1088,Iris-setosa,Andrej
1089,Iris-setosa,Ahmad
1090,Iris-setosa,Matteo
1091,Iris-setosa,Sobhan
1092,Iris-setosa,Andrej
1093,Iris-setosa,Ahmad
1094,Iris-setosa,Matteo
1095,Iris-setosa,Sobhan
1096,Iris-setosa,Andrej
1097,Iris-setosa,Ahmad
1098,Iris-setosa,Matteo
1099,Iris-setosa,Sobhan
1100,Iris-setosa,Andrej
1101,Iris-versicolor,Ahmad
1102,Iris-versicolor,Matteo
1103,Iris-versicolor,Sobhan
1104,Iris-versicolor,Andrej
1105,Iris-versicolor,Ahmad
1106,Iris-versicolor,Matteo
1107,Iris-versicolor,Sobhan
1108,Iris-versicolor,Andrej
1109,Iris-versicolor,Ahmad
1110,Iris-versicolor,Matteo
1111,Iris-versicolor,Sobhan
1112,Iris-versicolor,Andrej
1113,Iris-versicolor,Ahmad
1114,Iris-versicolor,Matteo
1115,Iris-versicolor,Sobhan
1116,Iris-versicolor,Andrej
1117,Iris-versicolor,Ahmad
1118,Iris-versicolor,Matteo
1119,Iris-versicolor,Sobhan
1120,Iris-versicolor,Andrej
1121,Iris-versicolor,Ahmad
1122,Iris-versicolor,Matteo
1123,Iris-versicolor,Sobhan
1124,Iris-versicolor,Andrej
1125,Iris-versicolor,Ahmad
1126,Iris-versicolor,Matteo
1127,Iris-versicolor,Sobhan
1128,Iris-versicolor,Andrej
1129,Iris-versicolor,Ahmad
1130,Iris-versicolor,Matteo
1131,Iris-versicolor,Sobhan
1132,Iris-versicolor,Andrej
1133,Iris-versicolor,Ahmad
1134,Iris-versicolor,Matteo
1135,Iris-versicolor,Sobhan
1136,Iris-versicolor,Andrej
1137,Iris-versicolor,Ahmad
1138,Iris-versicolor,Matteo
1139,Iris-versicolor,Sobhan
1140,Iris-versicolor,Andrej
1141,Iris-versicolor,Ahmad
1142,Iris-versicolor,Matteo
1143,Iris-versicolor,Sobhan
1144,Iris-versicolor,Andrej
1145,Iris-versicolor,Ahmad
1146,Iris-versicolor,Matteo
1147,Iris-versicolor,Sobhan
1148,Iris-versicolor,Andrej
1149,Iris-versicolor,Ahmad
1150,Iris-versicolor,Matteo
1151,Iris-virginica,Sobhan
1152,Iris-virginica,Andrej
1153,Iris-virginica,Ahmad
1154,Iris-virginica,Matteo
1155,Iris-virginica,Sobhan
1156,Iris-virginica,Andrej
1157,Iris-virginica,Ahmad
1158,Iris-virginica,Matteo
1159,Iris-virginica,Sobhan
1160,Iris-virginica,Andrej
1161,Iris-virginica,Ahmad
1162,Iris-virginica,Matteo
1163,Iris-virginica,Sobhan
1164,Iris-virginica,Andrej
1165,Iris-virginica,Ahmad
1166,Iris-virginica,Matteo
1167,Iris-virginica,Sobhan
1168,Iris-virginica,Andrej
1169,Iris-virginica,Ahmad
1170,Iris-virginica,Matteo
1171,Iris-virginica,Sobhan
1172,Iris-virginica,Andrej
1173,Iris-virginica,Ahmad
1174,Iris-virginica,Matteo
1175,Iris-virginica,Sobhan
1176,Iris-virginica,Andrej
1177,Iris-virginica,Ahmad
1178,Iris-virginica,Matteo
1179,Iris-virginica,Sobhan
1180,Iris-virginica,Andrej
1181,Iris-virginica,Ahmad
1182,Iris-virginica,Matteo
1183,Iris-virginica,Sobhan
1184,Iris-virginica,Andrej
1185,Iris-virginica,Ahmad
1186,Iris-virginica,Matteo
1187,Iris-virginica,Sobhan
1188,Iris-virginica,Andrej
1189,Iris-virginica,Ahmad
1190,Iris-virginica,Matteo
1191,Iris-virginica,Sobhan
1192,Iris-virginica,Andrej
1193,Iris-virginica,Ahmad
1194,Iris-virginica,Matteo
1195,Iris-virginica,Sobhan
1196,Iris-virginica,Andrej
1197,Iris-virginica,Ahmad
1198,Iris-virginica,Matteo
1199,Iris-virginica,Sobhan
1200,Iris-virginica,Andrej
1201,Iris-setosa,Sobhan
1202,Iris-setosa,Andrej
1203,Iris-setosa,Ahmad
1204,Iris-setosa,Matteo
1205,Iris-setosa,Sobhan
1206,Iris-setosa,Andrej
1207,Iris-setosa,Ahmad
1208,Iris-setosa,Matteo
1209,Iris-setosa,Sobhan
1210,Iris-setosa,Andrej
1211,Iris-setosa,Ahmad
1212,Iris-setosa,Matteo
1213,Iris-setosa,Sobhan
1214,Iris-setosa,Andrej
1215,Iris-setosa,Ahmad
1216,Iris-setosa,Matteo
1217,Iris-setosa,Sobhan
1218,Iris-setosa,Andrej
1219,Iris-setosa,Ahmad
1220,Iris-setosa,Matteo
1221,Iris-setosa,Sobhan
1222,Iris-setosa,Andrej
1223,Iris-setosa,Ahmad
1224,Iris-setosa,Matteo
1225,Iris-setosa,Sobhan
1226,Iris-setosa,Andrej
1227,Iris-setosa,Ahmad
1228,Iris-setosa,Matteo
1229,Iris-setosa,Sobhan
1230,Iris-setosa,Andrej
1231,Iris-setosa,Ahmad
1232,Iris-setosa,Matteo
1233,Iris-setosa,Sobhan
1234,Iris-setosa,Andrej
1235,Iris-setosa,Ahmad
1236,Iris-setosa,Matteo
1237,Iris-setosa,Sobhan
1238,Iris-setosa,Andrej
1239,Iris-setosa,Ahmad
1240,Iris-setosa,Matteo
1241,Iris-setosa,Sobhan
1242,Iris-setosa,Andrej
1243,Iris-setosa,Ahmad
1244,Iris-setosa,Matteo
1245,Iris-setosa,Sobhan
1246,Iris-setosa,Andrej
1247,Iris-setosa,Ahmad
1248,Iris-setosa,Matteo
1249,Iris-setosa,Sobhan
1250,Iris-setosa,Andrej
1251,Iris-versicolor,Ahmad
1252,Iris-versicolor,Matteo
1253,Iris-versicolor,Sobhan
1254,Iris-versicolor,Andrej
1255,Iris-versicolor,Ahmad
1256,Iris-versicolor,Matteo
1257,Iris-versicolor,Sobhan
1258,Iris-versicolor,Andrej
1259,Iris-versicolor,Ahmad
1260,Iris-versicolor,Matteo
1261,Iris-versicolor,Sobhan
1262,Iris-versicolor,Andrej
1263,Iris-versicolor,Ahmad
1264,Iris-versicolor,Matteo
1265,Iris-versicolor,Sobhan
1266,Iris-versicolor,Andrej
1267,Iris-versicolor,Ahmad
1268,Iris-versicolor,Matteo
1269,Iris-versicolor,Sobhan
1270,Iris-versicolor,Andrej
1271,Iris-versicolor,Ahmad
1272,Iris-versicolor,Matteo
1273,Iris-versicolor,Sobhan
1274,Iris-versicolor,Andrej
1275,Iris-versicolor,Ahmad
1276,Iris-versicolor,Matteo
1277,Iris-versicolor,Sobhan
1278,Iris-versicolor,Andrej
1279,Iris-versicolor,Ahmad
1280,Iris-versicolor,Matteo
1281,Iris-versicolor,Sobhan
1282,Iris-versicolor,Andrej
1283,Iris-versicolor,Ahmad
1284,Iris-versicolor,Matteo
1285,Iris-versicolor,Sobhan
1286,Iris-versicolor,Andrej
1287,Iris-versicolor,Ahmad
1288,Iris-versicolor,Matteo
1289,Iris-versicolor,Sobhan
1290,Iris-versicolor,Andrej
1291,Iris-versicolor,Ahmad
1292,Iris-versicolor,Matteo
1293,Iris-versicolor,Sobhan
1294,Iris-versicolor,Andrej
1295,Iris-versicolor,Ahmad
1296,Iris-versicolor,Matteo
1297,Iris-versicolor,Sobhan
1298,Iris-versicolor,Andrej
1299,Iris-versicolor,Ahmad
1300,Iris-versicolor,Matteo
1301,Iris-virginica,Sobhan
1302,Iris-virginica,Andrej
1303,Iris-virginica,Ahmad
1304,Iris-virginica,Matteo
1305,Iris-virginica,Sobhan
1306,Iris-virginica,Andrej
1307,Iris-virginica,Ahmad
1308,Iris-virginica,Matteo
1309,Iris-virginica,Sobhan
1310,Iris-virginica,Andrej
1311,Iris-virginica,Ahmad
1312,Iris-virginica,Matteo
1313,Iris-virginica,Sobhan
1314,Iris-virginica,Andrej
1315,Iris-virginica,Ahmad
1316,Iris-virginica,Matteo
1317,Iris-virginica,Sobhan
1318,Iris-virginica,Andrej
1319,Iris-virginica,Ahmad
1320,Iris-virginica,Matteo
1321,Iris-virginica,Sobhan
1322,Iris-virginica,Andrej
1323,Iris-virginica,Ahmad
1324,Iris-virginica,Matteo
1325,Iris-virginica,Sobhan
1326,Iris-virginica,Andrej
1327,Iris-virginica,Ahmad
1328,Iris-virginica,Matteo
1329,Iris-virginica,Sobhan
1330,Iris-virginica,Andrej
1331,Iris-virginica,Ahmad
1332,Iris-virginica,Matteo
1333,Iris-virginica,Sobhan
1334,Iris-virginica,Andrej
1335,Iris-virginica,Ahmad
1336,Iris-virginica,Matteo
1337,Iris-virginica,Sobhan
1338,Iris-virginica,Andrej
1339,Iris-virginica,Ahmad
1340,Iris-virginica,Matteo
1341,Iris-virginica,Sobhan
1342,Iris-virginica,Andrej
1343,Iris-virginica,Ahmad
1344,Iris-virginica,Matteo
1345,Iris-virginica,Sobhan
1346,Iris-virginica,Andrej
1347,Iris-virginica,Ahmad
1348,Iris-virginica,Matteo
1349,Iris-virginica,Sobhan
1350,Iris-virginica,Andrej
1351,Iris-setosa,Sobhan
1352,Iris-setosa,Andrej
1353,Iris-setosa,Ahmad
1354,Iris-setosa,Matteo
1355,Iris-setosa,Sobhan
1356,Iris-setosa,Andrej
1357,Iris-setosa,Ahmad
1358,Iris-setosa,Matteo
1359,Iris-setosa,Sobhan
1360,Iris-setosa,Andrej
1361,Iris-setosa,Ahmad
1362,Iris-setosa,Matteo
1363,Iris-setosa,Sobhan
1364,Iris-setosa,Andrej
1365,Iris-setosa,Ahmad
1366,Iris-setosa,Matteo
1367,Iris-setosa,Sobhan
1368,Iris-setosa,Andrej
1369,Iris-setosa,Ahmad
1370,Iris-setosa,Matteo
1371,Iris-setosa,Sobhan
1372,Iris-setosa,Andrej
1373,Iris-setosa,Ahmad
1374,Iris-setosa,Matteo
1375,Iris-setosa,Sobhan
1376,Iris-setosa,Andrej
1377,Iris-setosa,Ahmad
1378,Iris-setosa,Matteo
1379,Iris-setosa,Sobhan
1380,Iris-setosa,Andrej
1381,Iris-setosa,Ahmad
1382,Iris-setosa,Matteo
1383,Iris-setosa,Sobhan
1384,Iris-setosa,Andrej
1385,Iris-setosa,Ahmad
1386,Iris-setosa,Matteo
1387,Iris-setosa,Sobhan
1388,Iris-setosa,Andrej
1389,Iris-setosa,Ahmad
1390,Iris-setosa,Matteo
1391,Iris-setosa,Sobhan
1392,Iris-setosa,Andrej
1393,Iris-setosa,Ahmad
1394,Iris-setosa,Matteo
1395,Iris-setosa,Sobhan
1396,Iris-setosa,Andrej
1397,Iris-setosa,Ahmad
1398,Iris-setosa,Matteo
1399,Iris-setosa,Sobhan
1400,Iris-setosa,Andrej
1401,Iris-versicolor,Ahmad
1402,Iris-versicolor,Matteo
1403,Iris-versicolor,Sobhan
1404,Iris-versicolor,Andrej
1405,Iris-versicolor,Ahmad
1406,Iris-versicolor,Matteo
1407,Iris-versicolor,Sobhan
1408,Iris-versicolor,Andrej
1409,Iris-versicolor,Ahmad
1410,Iris-versicolor,Matteo
1411,Iris-versicolor,Sobhan
1412,Iris-versicolor,Andrej
1413,Iris-versicolor,Ahmad
1414,Iris-versicolor,Matteo
1415,Iris-versicolor,Sobhan
1416,Iris-versicolor,Andrej
1417,Iris-versicolor,Ahmad
1418,Iris-versicolor,Matteo
1419,Iris-versicolor,Sobhan
1420,Iris-versicolor,Andrej
1421,Iris-versicolor,Ahmad
1422,Iris-versicolor,Matteo
1423,Iris-versicolor,Sobhan
1424,Iris-versicolor,Andrej
1425,Iris-versicolor,Ahmad
1426,Iris-versicolor,Matteo
1427,Iris-versicolor,Sobhan
1428,Iris-versicolor,Andrej
1429,Iris-versicolor,Ahmad
1430,Iris-versicolor,Matteo
1431,Iris-versicolor,Sobhan
1432,Iris-versicolor,Andrej
1433,Iris-versicolor,Ahmad
1434,Iris-versicolor,Matteo
1435,Iris-versicolor,Sobhan
1436,Iris-versicolor,Andrej
1437,Iris-versicolor,Ahmad
1438,Iris-versicolor,Matteo
1439,Iris-versicolor,Sobhan
1440,Iris-versicolor,Andrej
1441,Iris-versicolor,Ahmad
1442,Iris-versicolor,Matteo
1443,Iris-versicolor,Sobhan
1444,Iris-versicolor,Andrej
1445,Iris-versicolor,Ahmad
1446,Iris-versicolor,Matteo
1447,Iris-versicolor,Sobhan
1448,Iris-versicolor,Andrej
1449,Iris-versicolor,Ahmad
1450,Iris-versicolor,Matteo
1451,Iris-virginica,Sobhan
1452,Iris-virginica,Andrej
1453,Iris-virginica,Ahmad
1454,Iris-virginica,Matteo
1455,Iris-virginica,Sobhan
1456,Iris-virginica,Andrej
1457,Iris-virginica,Ahmad
1458,Iris-virginica,Matteo
1459,Iris-virginica,Sobhan
1460,Iris-virginica,Andrej
1461,Iris-virginica,Ahmad
1462,Iris-virginica,Matteo
1463,Iris-virginica,Sobhan
1464,Iris-virginica,Andrej
1465,Iris-virginica,Ahmad
1466,Iris-virginica,Matteo
1467,Iris-virginica,Sobhan
1468,Iris-virginica,Andrej
1469,Iris-virginica,Ahmad
1470,Iris-virginica,Matteo
1471,Iris-virginica,Sobhan
1472,Iris-virginica,Andrej
1473,Iris-virginica,Ahmad
1474,Iris-virginica,Matteo
1475,Iris-virginica,Sobhan
1476,Iris-virginica,Andrej
1477,Iris-virginica,Ahmad
1478,Iris-virginica,Matteo
1479,Iris-virginica,Sobhan
1480,Iris-virginica,Andrej
1481,Iris-virginica,Ahmad
1482,Iris-virginica,Matteo
1483,Iris-virginica,Sobhan
1484,Iris-virginica,Andrej
1485,Iris-virginica,Ahmad
1486,Iris-virginica,Matteo
1487,Iris-virginica,Sobhan
1488,Iris-virginica,Andrej
1489,Iris-virginica,Ahmad
1490,Iris-virginica,Matteo
1491,Iris-virginica,Sobhan
1492,Iris-virginica,Andrej
1493,Iris-virginica,Ahmad
1494,Iris-virginica,Matteo
1495,Iris-virginica,Sobhan
1496,Iris-virginica,Andrej
1497,Iris-virginica,Ahmad
1498,Iris-virginica,Matteo
1499,Iris-virginica,Sobhan
1500,Iris-virginica,Andrej
1501,Iris-setosa,Sobhan
1502,Iris-setosa,Andrej
1503,Iris-setosa,Ahmad
1504,Iris-setosa,Matteo
1505,Iris-setosa,Sobhan
1506,Iris-setosa,Andrej
1507,Iris-setosa,Ahmad
1508,Iris-setosa,Matteo
1509,Iris-setosa,Sobhan
1510,Iris-setosa,Andrej
1511,Iris-setosa,Ahmad
1512,Iris-setosa,Matteo
1513,Iris-setosa,Sobhan
1514,Iris-setosa,Andrej
1515,Iris-setosa,Ahmad
1516,Iris-setosa,Matteo
1517,Iris-setosa,Sobhan
1518,Iris-setosa,Andrej
1519,Iris-setosa,Ahmad
1520,Iris-setosa,Matteo
1521,Iris-setosa,Sobhan
1522,Iris-setosa,Andrej
1523,Iris-setosa,Ahmad
1524,Iris-setosa,Matteo
1525,Iris-setosa,Sobhan
1526,Iris-setosa,Andrej
1527,Iris-setosa,Ahmad
1528,Iris-setosa,Matteo
1529,Iris-setosa,Sobhan
1530,Iris-setosa,Andrej
1531,Iris-setosa,Ahmad
1532,Iris-setosa,Matteo
1533,Iris-setosa,Sobhan
1534,Iris-setosa,Andrej
1535,Iris-setosa,Ahmad
1536,Iris-setosa,Matteo
1537,Iris-setosa,Sobhan
1538,Iris-setosa,Andrej
1539,Iris-setosa,Ahmad
1540,Iris-setosa,Matteo
1541,Iris-setosa,Sobhan
1542,Iris-setosa,Andrej
1543,Iris-setosa,Ahmad
1544,Iris-setosa,Matteo
1545,Iris-setosa,Sobhan
1546,Iris-setosa,Andrej
1547,Iris-setosa,Ahmad
1548,Iris-setosa,Matteo
1549,Iris-setosa,Sobhan
1550,Iris-setosa,Andrej
1551,Iris-versicolor,Ahmad
1552,Iris-versicolor,Matteo
1553,Iris-versicolor,Sobhan
1554,Iris-versicolor,Andrej
1555,Iris-versicolor,Ahmad
1556,Iris-versicolor,Matteo
1557,Iris-versicolor,Sobhan
1558,Iris-versicolor,Andrej
1559,Iris-versicolor,Ahmad
1560,Iris-versicolor,Matteo
1561,Iris-versicolor,Sobhan
1562,Iris-versicolor,Andrej
1563,Iris-versicolor,Ahmad
1564,Iris-versicolor,Matteo
1565,Iris-versicolor,Sobhan
1566,Iris-versicolor,Andrej
1567,Iris-versicolor,Ahmad
1568,Iris-versicolor,Matteo
1569,Iris-versicolor,Sobhan
1570,Iris-versicolor,Andrej
1571,Iris-versicolor,Ahmad
1572,Iris-versicolor,Matteo
1573,Iris-versicolor,Sobhan
1574,Iris-versicolor,Andrej
1575,Iris-versicolor,Ahmad
1576,Iris-versicolor,Matteo
1577,Iris-versicolor,Sobhan
1578,Iris-versicolor,Andrej
1579,Iris-versicolor,Ahmad
1580,Iris-versicolor,Matteo
1581,Iris-versicolor,Sobhan
1582,Iris-versicolor,Andrej
1583,Iris-versicolor,Ahmad
1584,Iris-versicolor,Matteo
1585,Iris-versicolor,Sobhan
1586,Iris-versicolor,Andrej
1587,Iris-versicolor,Ahmad
1588,Iris-versicolor,Matteo
1589,Iris-versicolor,Sobhan
1590,Iris-versicolor,Andrej
1591,Iris-versicolor,Ahmad
1592,Iris-versicolor,Matteo
1593,Iris-versicolor,Sobhan
1594,Iris-versicolor,Andrej
1595,Iris-versicolor,Ahmad
1596,Iris-versicolor,Matteo
1597,Iris-versicolor,Sobhan
1598,Iris-versicolor,Andrej
1599,Iris-versicolor,Ahmad
1600,Iris-versicolor,Matteo
1601,Iris-virginica,Sobhan
1602,Iris-virginica,Andrej
1603,Iris-virginica,Ahmad
1604,Iris-virginica,Matteo
1605,Iris-virginica,Sobhan
1606,Iris-virginica,Andrej
1607,Iris-virginica,Ahmad
1608,Iris-virginica,Matteo
1609,Iris-virginica,Sobhan
1610,Iris-virginica,Andrej
1611,Iris-virginica,Ahmad
1612,Iris-virginica,Matteo
1613,Iris-virginica,Sobhan
1614,Iris-virginica,Andrej
1615,Iris-virginica,Ahmad
1616,Iris-virginica,Matteo
1617,Iris-virginica,Sobhan
1618,Iris-virginica,Andrej
1619,Iris-virginica,Ahmad
1620,Iris-virginica,Matteo
1621,Iris-virginica,Sobhan
1622,Iris-virginica,Andrej
1623,Iris-virginica,Ahmad
1624,Iris-virginica,Matteo
1625,Iris-virginica,Sobhan
1626,Iris-virginica,Andrej
1627,Iris-virginica,Ahmad
1628,Iris-virginica,Matteo
1629,Iris-virginica,Sobhan
1630,Iris-virginica,Andrej
1631,Iris-virginica,Ahmad
1632,Iris-virginica,Matteo
1633,Iris-virginica,Sobhan
1634,Iris-virginica,Andrej
1635,Iris-virginica,Ahmad
1636,Iris-virginica,Matteo
1637,Iris-virginica,Sobhan
1638,Iris-virginica,Andrej
1639,Iris-virginica,Ahmad
1640,Iris-virginica,Matteo
1641,Iris-virginica,Sobhan
1642,Iris-virginica,Andrej
1643,Iris-virginica,Ahmad
1644,Iris-virginica,Matteo
1645,Iris-virginica,Sobhan
1646,Iris-virginica,Andrej
1647,Iris-virginica,Ahmad
1648,Iris-virginica,Matteo
1649,Iris-virginica,Sobhan
1650,Iris-virginica,Andrej
1651,Iris-setosa,Sobhan
1652,Iris-setosa,Andrej
1653,Iris-setosa,Ahmad
1654,Iris-setosa,Matteo
1655,Iris-setosa,Sobhan
1656,Iris-setosa,Andrej
1657,Iris-setosa,Ahmad
1658,Iris-setosa,Matteo
1659,Iris-setosa,Sobhan
1660,Iris-setosa,Andrej
1661,Iris-setosa,Ahmad
1662,Iris-setosa,Matteo
1663,Iris-setosa,Sobhan
1664,Iris-setosa,Andrej
1665,Iris-setosa,Ahmad
1666,Iris-setosa,Matteo
1667,Iris-setosa,Sobhan
1668,Iris-setosa,Andrej
1669,Iris-setosa,Ahmad
1670,Iris-setosa,Matteo
1671,Iris-setosa,Sobhan
1672,Iris-setosa,Andrej
1673,Iris-setosa,Ahmad
1674,Iris-setosa,Matteo
1675,Iris-setosa,Sobhan
1676,Iris-setosa,Andrej
1677,Iris-setosa,Ahmad
1678,Iris-setosa,Matteo
1679,Iris-setosa,Sobhan
1680,Iris-setosa,Andrej
1681,Iris-setosa,Ahmad
1682,Iris-setosa,Matteo
1683,Iris-setosa,Sobhan
1684,Iris-setosa,Andrej
1685,Iris-setosa,Ahmad
1686,Iris-setosa,Matteo
1687,Iris-setosa,Sobhan
1688,Iris-setosa,Andrej
1689,Iris-setosa,Ahmad
1690,Iris-setosa,Matteo
1691,Iris-setosa,Sobhan
1692,Iris-setosa,Andrej
1693,Iris-setosa,Ahmad
1694,Iris-setosa,Matteo
1695,Iris-setosa,Sobhan
1696,Iris-setosa,Andrej
1697,Iris-setosa,Ahmad
1698,Iris-setosa,Matteo
1699,Iris-setosa,Sobhan
1700,Iris-setosa,Andrej
1701,Iris-versicolor,Ahmad
1702,Iris-versicolor,Matteo
1703,Iris-versicolor,Sobhan
1704,Iris-versicolor,Andrej
1705,Iris-versicolor,Ahmad
1706,Iris-versicolor,Matteo
